"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"707","ENI.MI","2017-03-31","2002-09-30","0.0","0","0.0","CPP Investment Board","Aggregate MFs","Investment Managers","LOW","LOW","49.2362",".",".",".",".","Pension Fund","Core Value","Active","North America","Canada"
"708","ENI.MI","2016-03-31","2013-12-31","0.0","0","0.0","Hanwha Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","84.5973",".",".",".",".","Investment Advisor","Aggres. Gr.","Active","Asia / Pacific","South Korea"
"709","ENI.MI","2017-11-30","2014-07-31","0.0","0","0.0","FTC Capital GmbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Austria"
"710","ENI.MI","2017-06-30","2016-03-31","0.0","0","0.0","Schroder Investment Trust Management Company (Korea) Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","116.9327",".",".",".",".","Investment Advisor","Aggres. Gr.","Active","Asia / Pacific","South Korea"
"711","ENI.MI","2017-09-30","2007-12-31","0.0","0","0.0","RobecoSAM AG","Aggregate MFs","Investment Managers","MED","MED","51.4386",".",".",".",".","Investment Advisor","Specialty","Active","Europe","Switzerland"
"712","ENI.MI","2017-04-30","2008-03-31","0.0","0","0.0","Aberdeen Standard Investments (Edinburgh)","Aggregate MFs","Investment Managers","MED","MED","51.6034",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"713","ENI.MI","2017-11-30","1999-12-31","0.0","0","0.0","Richelieu Gestion S.A.","Aggregate MFs","Investment Managers","MED","MED","71.519",".",".",".",".","Investment Advisor","Deep Value","Active","Europe","France"
"714","ENI.MI","2017-12-31","2012-12-31","0.0","0","0.0","DWS Far Eastern Investments Limited","Aggregate MFs","Investment Managers","MED","MED","52.4386",".",".",".",".","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"715","ENI.MI","2016-12-31","2011-05-31","0.0","0","0.0","W&P Financial Services GmbH","Aggregate MFs","Investment Managers","LOW","LOW","37.2839",".",".",".",".","Investment Advisor",".","Active","Europe","Austria"
"716","ENI.MI","2017-06-30","2002-12-31","0.0","0","0.0","Wellington International Management Company Pte. Ltd.","Aggregate MFs","Investment Managers","MED","MED","70.0444",".",".",".",".","Investment Advisor","GARP","Active","Asia / Pacific","Singapore"
"717","ENI.MI","2017-12-31","2016-06-30","0.0","0","0.0","Accuro Asset Management AG","Aggregate MFs","Investment Managers","LOW","LOW","30.421",".",".",".",".","Investment Advisor","Growth","Active","Europe","Switzerland"
"718","ENI.MI","2017-12-31","2000-09-30","0.0","0","0.0","Gesinter S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","58.5428",".",".",".",".","Investment Advisor","Growth","Active","Europe","Spain"
"719","ENI.MI","2016-09-30","1999-12-31","0.0","0","0.0","Seligson & Co Rahastoyhtiö Oyj","Aggregate MFs","Investment Managers","LOW","LOW","17.5779",".",".",".",".","Investment Advisor","GARP","Active","Europe","Finland"
"720","ENI.MI","2016-06-30","2015-12-31","0.0","0","0.0","Cathay Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","97.6481",".",".",".",".","Investment Advisor","Yield","Active","Asia / Pacific","Taiwan"
"721","ENI.MI","2016-12-31","2016-09-30","0.0","0","0.0","Larrain Vial Administradora General de Fondos S.A.","Aggregate MFs","Investment Managers","MED","MED","71.6381",".",".",".",".","Investment Advisor","Aggres. Gr.","Active","Latin America","Chile"
"722","ENI.MI","2016-05-31","2006-06-30","0.0","0","0.0","Highstreet Asset Management Inc.","Aggregate MFs","Investment Managers","MED","MED","72.4224",".",".",".",".","Investment Advisor","GARP","Active","North America","Canada"
"723","ENI.MI","2016-03-31","2000-03-31","0.0","0","0.0","Capfi Delen Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","34.864",".",".",".",".","Investment Advisor","Growth","Active","Europe","Belgium"
"724","ENI.MI","2016-11-30","2002-06-30","0.0","0","0.0","Petercam (Luxembourg) S.A._NLE","Aggregate MFs","Investment Managers","LOW","LOW","28.6003",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"725","ENI.MI","2016-12-31","2015-08-31","0.0","0","0.0","J&T Asset Management, Investicni Spolecnost, a. s.","Aggregate MFs","Investment Managers","MED","MED","72.8053",".",".",".",".","Investment Advisor","Yield","Active","Europe","Czech Republic"
"726","ENI.MI","2017-04-30","2003-12-31","0.0","0","0.0","J O Hambro Capital Management Limited","Aggregate MFs","Investment Managers","MED","MED","84.6843",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"727","ENI.MI","2016-08-31","2015-08-31","0.0","0","0.0","Delphi Fondene","Aggregate MFs","Investment Managers","HIGH","HIGH","131.7742",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Norway"
"728","ENI.MI","2016-03-31","1999-06-30","0.0","0","0.0","BlackRock International Ltd.","Aggregate MFs","Investment Managers","MED","MED","69.6072",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"729","ENI.MI","2017-06-30","1999-03-31","0.0","0","0.0","Bankhaus Carl Spängler & Co. AG","Aggregate MFs","Investment Managers","LOW","LOW","21.7766",".",".",".",".","Bank and Trust","Yield","Active","Europe","Austria"
"730","ENI.MI","2017-03-31","2007-03-31","0.0","0","0.0","Schoellerbank Invest AG","Aggregate MFs","Investment Managers","LOW","LOW","26.6416",".",".",".",".","Investment Advisor","Growth","Active","Europe","Austria"
"731","ENI.MI","2017-09-30","2007-03-31","0.0","0","0.0","Boston Partners","Aggregate MFs","Investment Managers","LOW","LOW","45.4452",".",".",".",".","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"732","ENI.MI","2016-04-30","2000-09-30","0.0","0","0.0","Crédito Agrícola Gest-Sociedade Gest de Fundos de Invest. Mobilliário","Aggregate MFs","Investment Managers","HIGH","HIGH","257.6242",".",".",".",".","Investment Advisor","GARP","Active","Europe","Portugal"
"733","ENI.MI","2017-06-30","2007-03-31","0.0","0","0.0","Artisan Partners Limited Partnership","Aggregate MFs","Investment Managers","LOW","LOW","34.9754",".",".",".",".","Investment Advisor","Core Growth","Active","North America","United States"
"734","ENI.MI","2017-01-31","1998-06-30","0.0","0","0.0","Evli Fund Management Company Ltd.","Aggregate MFs","Investment Managers","MED","MED","70.09",".",".",".",".","Investment Advisor","Aggres. Gr.","Active","Europe","Finland"
"735","ENI.MI","2017-06-30","1997-12-31","0.0","0","0.0","Fondsforvaltning A/S","Aggregate MFs","Investment Managers","LOW","LOW","15.3083",".",".",".",".","Investment Advisor","GARP","Active","Europe","Norway"
"736","ENI.MI","2017-08-31","2016-02-29","0.0","0","0.0","Platinum Asset Management","Aggregate MFs","Investment Managers","MED","MED","60.5969",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Asia / Pacific","Australia"
"737","ENI.MI","2017-02-28","2009-12-31","0.0","0","0.0","Guggenheim Investments","Aggregate MFs","Investment Managers","LOW","LOW","34.3121",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"738","ENI.MI","2017-02-28","1997-03-31","0.0","0","0.0","Caixa Gestão de Ativos Sociedade Gestora de Fundos de Investimento, S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","104.6115",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Portugal"
"739","ENI.MI","2017-12-31","2002-03-31","0.0","0","0.0","AGF International Advisors Company Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","35.2792",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Ireland"
"740","ENI.MI","2017-12-31","1997-06-30","0.0","0","0.0","PEH Wertpapier AG","Aggregate MFs","Investment Managers","MED","MED","60.4113",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","Europe","Germany"
"741","ENI.MI","2017-03-31","1997-03-31","0.0","0","0.0","Bank Vontobel AG (Private Banking)","Aggregate MFs","Investment Managers","LOW","LOW","47.0831",".",".",".",".","Bank and Trust","GARP","Active","Europe","Switzerland"
"742","ENI.MI","2017-02-28","2016-10-31","0.0","0","0.0","Valu-Trac Investment Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","73.0465",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"743","ENI.MI","2016-06-30","2004-03-31","0.0","0","0.0","Gesconsult S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","73.8302",".",".",".",".","Investment Advisor","GARP","Active","Europe","Spain"
"744","ENI.MI","2016-06-30","2002-09-30","0.0","0","0.0","Mutuactivos S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","MED","MED","77.2394",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Spain"
"745","ENI.MI","2016-06-30","1998-03-31","0.0","0","0.0","Sabadell Asset Management, S.A., S.G.I.I.C., Sociedad Unipersonal","Aggregate MFs","Investment Managers","HIGH","HIGH","107.1239",".",".",".",".","Investment Advisor","Growth","Active","Europe","Spain"
"746","ENI.MI","2016-12-31","2000-06-30","0.0","0","0.0","Gestion Financière Privée S.A. (GEFIP)","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"747","ENI.MI","2017-09-30","2016-09-30","0.0","0","0.0","Portzamparc Gestion S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor","GARP","Active","Europe","France"
"748","ENI.MI","2017-06-30","1997-03-31","0.0","0","0.0","Metzler Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","95.2247",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Germany"
"749","ENI.MI","2016-03-31","2007-09-30","0.0","0","0.0","GVC Gaesco Gestión SGIIC S.A.","Aggregate MFs","Investment Managers","LOW","LOW","16.2349",".",".",".",".","Investment Advisor","Growth","Active","Europe","Spain"
"750","ENI.MI","2016-04-30","2001-09-30","0.0","0","0.0","Credit Suisse (Deutschland) AG","Aggregate MFs","Investment Managers","LOW","LOW","44.7224",".",".",".",".","Bank and Trust","Core Growth","Active","Europe","Germany"
"751","ENI.MI","2016-05-31","2016-01-31","0.0","0","0.0","Omega Advisors, Inc.","Aggregate MFs","Investment Managers","MED","MED","74.3938",".",".",".",".","Investment Advisor","Core Value","Active","North America","United States"
"752","ENI.MI","2016-12-31","1999-06-30","0.0","0","0.0","Alfred Berg Kapitalförvaltning AB","Aggregate MFs","Investment Managers","MED","MED","91.2326",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Sweden"
"753","ENI.MI","2016-06-30","2005-12-31","0.0","0","0.0","Amundi (UK)","Aggregate MFs","Investment Managers","MED","MED","60.3702",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","Europe","United Kingdom"
"754","ENI.MI","2016-03-31","2006-06-30","0.0","0","0.0","Harding Loevner LP","Aggregate MFs","Investment Managers","LOW","LOW","25.0459",".",".",".",".","Investment Advisor","Growth","Active","North America","United States"
"755","ENI.MI","2017-02-28","1997-09-30","0.0","0","0.0","Brand New Day Bank N.V.","Aggregate MFs","Investment Managers","MED","MED","87.018",".",".",".",".","Investment Advisor","Momentum","Active","Europe","Netherlands"
"756","ENI.MI","2017-09-30","2000-06-30","0.0","0","0.0","Carmignac Gestion","Aggregate MFs","Investment Managers","MED","MED","52.7186",".",".",".",".","Investment Advisor/Hedge Fund","Growth","Active","Europe","France"
"757","ENI.MI","2017-04-30","2000-06-30","0.0","0","0.0","Baring Asset Management (Asia) Limited","Aggregate MFs","Investment Managers","MED","MED","91.9144",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"758","ENI.MI","2017-07-31","2016-08-31","0.0","0","0.0","AllianceBernstein Japan Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","44.0758",".",".",".",".","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"759","ENI.MI","2017-10-31","2001-06-30","0.0","0","0.0","Columbia Threadneedle Investments (UK)","Aggregate MFs","Investment Managers","MED","MED","70.9937",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"760","ENI.MI","2017-07-31","1999-09-30","0.0","0","0.0","Jupiter Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","49.0219",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"761","ENI.MI","2017-01-31","1997-03-31","0.0","0","0.0","Ninety One UK Limited","Aggregate MFs","Investment Managers","LOW","LOW","49.9504",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"762","ENI.MI","2016-09-30","2000-12-31","0.0","0","0.0","Berenberg Bank (Asset Management)","Aggregate MFs","Investment Managers","HIGH","HIGH","104.7963",".",".",".",".","Bank and Trust","GARP","Active","Europe","Germany"
"763","ENI.MI","2017-07-31","2004-06-30","0.0","0","0.0","Intesa Sanpaolo Private Bank Suisse Morval SA_NLE","Aggregate MFs","Investment Managers","HIGH","HIGH","158.1859",".",".",".",".","Bank and Trust",".","Active","Europe","Switzerland"
"764","ENI.MI","2016-11-30","1998-12-31","0.0","0","0.0","Union Bancaire Privée","Aggregate MFs","Investment Managers","HIGH","HIGH","162.1632",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Switzerland"
"765","ENI.MI","2016-09-30","2007-03-31","0.0","0","0.0","Capital International Sarl","Aggregate MFs","Investment Managers","LOW","LOW","42.9195",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Switzerland"
"766","ENI.MI","2017-12-31","1997-06-30","0.0","0","0.0","Kredietrust Luxembourg S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","101.3197",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Luxembourg"
"767","ENI.MI","2016-11-30","1997-06-30","0.0","0","0.0","Banque Degroof Petercam N.V.","Aggregate MFs","Investment Managers","LOW","LOW","36.0596",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Belgium"
"768","ENI.MI","2017-09-30","1997-12-31","0.0","0","0.0","BNP Paribas Asset Management Nederland N.V.","Aggregate MFs","Investment Managers","HIGH","HIGH","120.6536",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Netherlands"
"769","ENI.MI","2016-11-30","2014-03-31","0.0","0","0.0","Delta Lloyd Asset Management N.V._NLE","Aggregate MFs","Investment Managers","LOW","LOW","40.4034",".",".",".",".","Investment Advisor",".","Active","Europe","Netherlands"
"770","ENI.MI","2017-07-31","2008-07-15","0.0","0","0.0","TCW Asset Management Company LLC","Aggregate MFs","Investment Managers","MED","MED","50.2452",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"771","ENI.MI","2017-06-30","2004-09-30","0.0","0","0.0","Amundi Asset Management US, Inc.","Aggregate MFs","Investment Managers","MED","MED","53.9742",".",".",".",".","Investment Advisor","Core Growth","Active","North America","United States"
"772","ENI.MI","2016-06-30","2007-03-31","0.0","0","0.0","BlackRock Investment Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","27.8236",".",".",".",".","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"773","ENI.MI","2016-09-30","2007-03-31","0.0","0","0.0","MacKay Shields LLC","Aggregate MFs","Investment Managers","MED","MED","76.8098",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"774","ENI.MI","2016-04-30","2014-05-31","0.0","0","0.0","Thrivent Asset Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","48.4514",".",".",".",".","Investment Advisor","GARP","Active","North America","United States"
"775","ENI.MI","2017-10-31","2000-06-30","0.0","0","0.0","BNP Paribas Asset Management USA, Inc.","Aggregate MFs","Investment Managers","MED","MED","93.7838",".",".",".",".","Investment Advisor","GARP","Active","North America","United States"
"776","ENI.MI","2017-03-31","1998-09-30","0.0","0","0.0","Macquarie Investment Management","Aggregate MFs","Investment Managers","LOW","LOW","42.8602",".",".",".",".","Investment Advisor","Growth","Active","North America","United States"
"777","ENI.MI","2016-12-31","2007-03-31","0.0","0","0.0","Connor, Clark & Lunn Investment Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","55.8968",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","North America","Canada"
"778","ENI.MI","2017-11-30","1997-12-31","0.0","0","0.0","Victory Capital Management Inc.","Aggregate MFs","Investment Managers","MED","MED","53.2462",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
